Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
,Unique,(),(),Instruction Mode,Instructor,Status,Flags,Core
N S  000 DRILL         ,40165,"(('TTH', '7:00 a.m.-9:30 a.m.'),)","('RLP 0.126',)",Face-to-face,"YOUNG, ROBERT DANIELLEVINE, JAY",open,,
M S  379K ADVANCED MILITARY SCIENCE V-B         ,40110,"(('TTH', '7:30 a.m.-9:00 a.m.'),)","('RLP 5.410',)",Face-to-face,"JONES, TIMOTHY M",open,,
ACC  311 FUNDAMENTALS OF FINANCIAL ACC         ,02240,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('BUR 224',)",Face-to-face,"FANNIN, DANIEL PAUL CLARK",open; reserved,Quantitative Reasoning,
ACC  312 FUNDAMENTALS OF MANAGERIAL ACC         ,02265,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('UTC 1.104',)",Face-to-face,"KAMAS, J W",open; reserved,Quantitative Reasoning,
ACC  326 FINANCIAL ACC-INTERMEDIATE         ,02350,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('UTC 4.134',)",Face-to-face,"KUBIC, MATTHEW R",open; reserved,,
ACC  327 FINANCIAL STATEMENT ANALYSIS         ,02380,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('GSB 2.120',)",Face-to-face,"ZHAO, WUYANG",open; reserved,Quantitative Reasoning,
ACC  358C AUDITING AND ASSURANCE SERVS         ,02430,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('UTC 1.144',)",Face-to-face,"JOHANNS, JEFFREY L",open,,
ACC  362 AUDITING AND CONTROL         ,02460,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CBA 4.324',)",Face-to-face,"BRADSHAW, MARK L",open; reserved,,
ACC  380K 4-AUDITING & ASSURANCE SERVS         ,02535,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('UTC 1.144',)",Face-to-face,"JOHANNS, JEFFREY L",open,,
"ACC  383K 1-STDS IN AUDITING, MPA PROG         ",02620,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CBA 4.332',)",Face-to-face,"SCHMIDT, JAIME JOY",open; reserved,,
ADV  370J INTEGRATED COMMUNICATNS MGMT         ,07025,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('DMC 4.212',)",Face-to-face,"WEBBER, ERIC TAYLOR",open,Writing,
ADV  378 41-ADVERTISING INTELLIGENCE-WB         ,07325,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","(' ',)",Internet,"SCIARRINO, JOANN M",open,,
ADV  378S 9-SPORT CON NEGOTIATION TECHS         ,07355,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('DMC 3.206',)",Face-to-face,"LULLA, JOEL",open,,
ADV  391K ADVERTISING INTELLIGENCE-WB         ,07410,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","(' ',)",Internet,"SCIARRINO, JOANN M",open; reserved,,
ALD  322 INDIVIDUAL DIFFERENCES         ,10310,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('UTC 3.122',)",Face-to-face,"TACKETT, KATHRYN KLINGLER",open,Cultural Diversity,
ARC  311L VISUAL COMMUNICATION II         ,00660,"(('TTH', '8:00 a.m.-8:30 a.m.'), ('TTH', '8:30 a.m.-11:00 a.m.'))","('WMB 5.102', 'WMB 5.112')",Face-to-face,"ROSNER, JOYCENAVASAITYTE, RASA",open; reserved,,
ARC  311L VISUAL COMMUNICATION II         ,00665,"(('TTH', '8:00 a.m.-8:30 a.m.'), ('TTH', '8:30 a.m.-11:00 a.m.'))","('WMB 5.102', 'WMB 5.114')",Face-to-face,"ROSNER, JOYCENAVASAITYTE, RASA",open,,
ARE  465 INTEGRATED DESIGN PROJECT         ,15700,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ECJ 3.106',)",Face-to-face,"KUNTZ, KIRBY A",open; reserved,Independent Inquiry,
ARI  311L VISUAL COMMUNICATION II         ,00360,"(('TTH', '8:00 a.m.-8:30 a.m.'), ('TTH', '8:30 a.m.-11:00 a.m.'))","('WMB 5.102', 'WMB 5.102')",Face-to-face,"ROSNER, JOYCENAVASAITYTE, RASA",open; reserved,,
ART  311C CORE STUDIO: DRAWING         ,20350,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ART 4.202',)",Face-to-face,,open; reserved,,
ART  311K PAINTING I         ,20360,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ART 4.210',)",Face-to-face,,open; reserved,,
ART  312C CORE STUDIO: 2D         ,20370,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ART 3.210',)",Face-to-face,"MEISNER, ZACHARY RICHARD",open; reserved,,
ART  313C CORE STUDIO: 3D         ,20380,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ART 3.214',)",Face-to-face,"CUNNINGHAM, ERIN MICHAELA",open; reserved,,
ART  313K BEGINNING SCULPTURE         ,20400,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ART 2.410',)",Face-to-face,"WILLIAMS, JEFF",open; reserved,,
ART  314C CORE STUDIO: TIME/TECH         ,20405,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ART 1.202',)",Face-to-face,"SPECTOR, HANNAH",open; reserved,,
ART  316V TRNSMEDIA: EXPANDED MEDIA I         ,20430,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ART 3.202',)",Face-to-face,"LUCAS, KRISTIN",open,,
ART  321K PAINTING II         ,20460,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ART 4.216',)",Face-to-face,"PEPIN, ALEXANDRE",open; reserved,Independent Inquiry,
ART  346K INTERMEDIATE LIFE DRAWING         ,20545,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ART 4.220',)",Face-to-face,,open; reserved,Independent Inquiry,
ART  352F PRINT FOR NONMAJORS         ,20585,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ART 2.210',)",Face-to-face,"BLOOD, AUDREY D",open,,
ART  366K ADVANCED LIFE DRAWING         ,20615,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('ART 4.220',)",Face-to-face,,open; reserved,Independent Inquiry,
ASE  479W AERIAL ROBOTICS         ,14190,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('ASE 2.134',)",Face-to-face,"HUMPHREYS, TODD E",open; reserved,,
ASE  389 AERIAL ROBOTICS         ,14255,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('ASE 2.134',)",Face-to-face,"HUMPHREYS, TODD E",open; reserved,,
ASL  610D AMERICAN SIGN LANGUAGE II: BEG         ,38820,"(('TTH', '8:00 a.m.-11:00 a.m.'),)","('RLP 4.222',)",Face-to-face,"GARDNER, JAMES L",open,Cultural Diversity,
B A  324 BUSN COMM: ORAL AND WRITTEN         ,01895,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CBA 4.344',)",Face-to-face,"MORRIS, MATTHEW B",open; reserved,Writing,
B A  288T STRATEGIC MANAGEMENT         ,02057,"(('TTH', '8:00 a.m.-10:00 a.m.'),)","('RRH 5.402',)",Face-to-face,"NORTHERN, RODNEY A",open,,
BAX  327 DATA MANAGEMENT         ,04105,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('GSB 5.142A',)",Face-to-face,,open,,
BAX  362 AUDITING AND CONTROL         ,04138,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CBA 4.324',)",Face-to-face,"BRADSHAW, MARK L",open,,
BCH  339J CHEMICAL AND SYNTHETIC BIOLOGY         ,54290,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('WEL 2.122',)",Face-to-face,"ELLINGTON, ANDREW",open; reserved,,
BIO  302D SL/N: ECOLOGY AND EVOLUTION         ,47045,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '9:00 a.m.-10:00 a.m.'))","('WEL 3.502', 'GDC 2.210')",Face-to-face,"PANERO, JOSE L",open,,"Natural Science and Technology, Part I"
BIO  302D SL/N: ECOLOGY AND EVOLUTION         ,47050,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '10:00 a.m.-11:00 a.m.'))","('WEL 3.502', 'JES A215A')",Face-to-face,"PANERO, JOSE L",open,,"Natural Science and Technology, Part I"
BIO  302D SL/N: ECOLOGY AND EVOLUTION         ,47055,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '12:00 p.m.-1:00 p.m.'))","('WEL 3.502', 'GDC 4.302')",Face-to-face,"PANERO, JOSE L",open,,"Natural Science and Technology, Part I"
BIO  302D SL/N: ECOLOGY AND EVOLUTION         ,47060,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '1:00 p.m.-2:00 p.m.'))","('WEL 3.502', 'GDC 6.202')",Face-to-face,"PANERO, JOSE L",open,,"Natural Science and Technology, Part I"
BIO  365S HUMAN SYSTEMS PHYSIOLOGY         ,48695,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('T', '11:00 a.m.-12:00 p.m.'))","('UTC 2.102A', 'JES A218A')",Face-to-face,"CHENG, SHAO-YING",open,,"Natural Science and Technology, Part I"
BIO  365S HUMAN SYSTEMS PHYSIOLOGY         ,48700,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('T', '12:30 p.m.-1:30 p.m.'))","('UTC 2.102A', 'SZB 2.216')",Face-to-face,"CHENG, SHAO-YING",open,,"Natural Science and Technology, Part I"
BIO  365S HUMAN SYSTEMS PHYSIOLOGY         ,48705,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('T', '2:00 p.m.-3:00 p.m.'))","('UTC 2.102A', 'CPE 2.218')",Face-to-face,"CHENG, SHAO-YING",open,,"Natural Science and Technology, Part I"
BIO  365S HUMAN SYSTEMS PHYSIOLOGY         ,48710,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('T', '3:30 p.m.-4:30 p.m.'))","('UTC 2.102A', 'SZB 2.802')",Face-to-face,"CHENG, SHAO-YING",open,,"Natural Science and Technology, Part I"
BME  303 INTRODUCTION TO COMPUTING         ,14780,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '10:00 a.m.-12:00 p.m.'))","('CMA 2.306', 'EER 1.508')",Face-to-face,"YEH, HSIN-CHIH",open,,
BME  303 INTRODUCTION TO COMPUTING         ,14785,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('M', '11:00 a.m.-1:00 p.m.'))","('CMA 2.306', 'GDC 6.202')",Face-to-face,"YEH, HSIN-CHIH",open; reserved,,
BME  303 INTRODUCTION TO COMPUTING         ,14790,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('M', '2:00 p.m.-4:00 p.m.'))","('CMA 2.306', 'CMA 3.114')",Face-to-face,"YEH, HSIN-CHIH",open; reserved,,
BME  303 INTRODUCTION TO COMPUTING         ,14795,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('M', '4:00 p.m.-6:00 p.m.'))","('CMA 2.306', 'CMA 3.114')",Face-to-face,"YEH, HSIN-CHIH",open; reserved,,
BME  303 INTRODUCTION TO COMPUTING         ,14800,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '4:00 p.m.-6:00 p.m.'))","('CMA 2.306', 'CMA 3.114')",Face-to-face,"YEH, HSIN-CHIH",open; reserved,,
BME  382J 8-MOLEC BIOPHY: MSRMNTS/MTHDS         ,15070,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","(' ',)",Face-to-face,"STACHOWIAK, JEANNE CASSTE",cancelled,,
C E  311S PROBABIL/STATS FOR CIVIL ENGRS         ,15840,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '12:00 p.m.-1:00 p.m.'))","('ECJ 1.214', 'ECJ 2.218')",Face-to-face,"ZHANG, YUNLAN",open; reserved,Quantitative Reasoning,
C E  311S PROBABIL/STATS FOR CIVIL ENGRS         ,15845,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('F', '1:00 p.m.-2:00 p.m.'))","('ECJ 1.214', 'ECJ 2.218')",Face-to-face,"ZHANG, YUNLAN",open; reserved,Quantitative Reasoning,
C E  311S PROBABIL/STATS FOR CIVIL ENGRS         ,15850,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '2:00 p.m.-3:00 p.m.'))","('ECJ 1.214', 'ECJ 2.218')",Face-to-face,"ZHANG, YUNLAN",open; reserved,Quantitative Reasoning,
C E  319F ELEMENTARY MECHANICS OF FLUIDS         ,15870,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '8:00 a.m.-10:00 a.m.'))","('CPE 2.218', 'ECJ B.112A')",Face-to-face,"HODGES, BEN R",open; reserved,,
C E  319F ELEMENTARY MECHANICS OF FLUIDS         ,15875,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('M', '12:00 p.m.-2:00 p.m.'))","('CPE 2.218', 'ECJ B.112A')",Face-to-face,"HODGES, BEN R",open; reserved,,
C E  319F ELEMENTARY MECHANICS OF FLUIDS         ,15880,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('M', '2:00 p.m.-4:00 p.m.'))","('CPE 2.218', 'ECJ B.112A')",Face-to-face,"HODGES, BEN R",open; reserved,,
C E  319F ELEMENTARY MECHANICS OF FLUIDS         ,15885,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('M', '4:00 p.m.-6:00 p.m.'))","('CPE 2.218', 'ECJ B.112A')",Face-to-face,"HODGES, BEN R",open; reserved,,
C E  319F ELEMENTARY MECHANICS OF FLUIDS         ,15890,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('T', '4:00 p.m.-6:00 p.m.'))","('CPE 2.218', 'ECJ B.112A')",Face-to-face,"HODGES, BEN R",open; reserved,,
C E  329 STRUCTURAL ANALYSIS         ,15990,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('ETC 2.136',)",Face-to-face,"SALAMONE, SALVATORE",open; reserved,,
C E  331 REINFORCED CONCRETE DESIGN         ,16000,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('ECJ 1.324',)",Face-to-face,"BAYRAK, OGUZHAN",open; reserved,,
C E  335 ELEMENTS OF STEEL DESIGN         ,16010,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('ECJ 1.204',)",Face-to-face,"HELWIG, TODD A",open; reserved,,
C E  397 MECHANICS AND MODELING OF RC         ,16310,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('ECJ 1.322',)",Face-to-face,"FERCHE, ANCA-CRISTINA",cancelled,,
CH  302 PRINCIPLES OF CHEMISTRY II         ,49290,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('WEL 2.224',)",Face-to-face,"BIBERDORF, KATE",open,Quantitative Reasoning,"Natural Science and Technology, Part I"
CHE  356 OPTIMIZATION: THEORY/PRACTICE         ,15360,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CPE 2.220',)",Face-to-face,"RUIZ, JUAN P",open; reserved,,
CHE  359 ENERGY TECHNOLOGY AND POLICY         ,15365,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CPE 2.204',)",Face-to-face,"WEBBER, MICHAEL",open; reserved,,
CHE  384T ELECTROCHEMCL ENERGY MATLS         ,15515,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('GLT 1.102',)",Face-to-face,"MANTHIRAM, ARUMUGAM",open; reserved,,
CHE  384T ENERGY TECHNOLOGY AND POLICY         ,15520,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CPE 2.204',)",Face-to-face,"WEBBER, MICHAEL",open,,
CHE  385P OPTIMIZATION: THEORY/PRACTICE         ,15560,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CPE 2.220',)",Face-to-face,"RUIZ, JUAN P",open,,
CMS  306M PROFESSNL COMMUNICATION SKILLS         ,08000,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CMA 6.152',)",Face-to-face,,open,Ethics,
CMS  306M PROFESSNL COMMUNICATION SKILLS         ,08005,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('DMC 3.204',)",Face-to-face,,open,Ethics,
CMS  310K TEAM-BASED COMMUNICATION         ,08085,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CMA 6.174',)",Face-to-face,"JAMES, SAMANTHA",open,,
CTI  344E WAR AND EPIC LITERATURE         ,29330,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('PAR 306',)",Face-to-face,"RUSSELL, MATTHEW R",open,,
ECO  304L INTRODUCTION TO MACROECONOMICS         ,33645,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('WCP 1.402',)",Face-to-face,"GEERLING, WAYNE",open,Quantitative Reasoning,Social and Behavioral Sciences
ECO  420S MATH MICROECON THRY ADV APP         ,33700,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('F', '8:00 a.m.-9:00 a.m.'))","('RLP 1.106', 'RLP 1.106')",Face-to-face,"STINCHCOMBE, MAXWELL B",open,,
ECO  330T ECON OF SUSTAINABLE FINANCE         ,33765,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('RLP 1.104',)",Face-to-face,"BRANDL, MICHAEL W",open,,
ECO  348K CAUSAL INFERENCE         ,33820,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('PAR 201',)",Face-to-face,"TUTTLE, CODY",open,,
ECO  350K AI AND PUBLIC POLICY         ,33830,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('PAR 301',)",Face-to-face,"BERGMAN, PETER S",open,,
EDC  350 FITNESS BEHAV/FITNESS TEST-WB         ,10520,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","(' ',)",Internet,"HAMILTON, XIAOFEN DENG",open,,
EER  396 ENERGY TECHNOLOGY AND POLICY         ,26385,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CPE 2.204',)",Face-to-face,"WEBBER, MICHAEL",open,,
FIN  357 BUSINESS FINANCE         ,03275,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CBA 4.328',)",Face-to-face,"DAVIS, JOHN A",open; reserved,,
FIN  367 INVESTMENT MANAGEMENT         ,03355,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CBA 4.330',)",Face-to-face,"SOCKIN, MICHAEL",open; reserved,,
FIN  370 INTEGRATIVE FINANCE         ,03395,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CBA 5.328',)",Face-to-face,"PARRINO, ROBERT",open; reserved,WritingIndependent Inquiry,
GEO  316P SEDIMENTARY ROCKS         ,26875,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('RLP 0.112',)",Face-to-face,"OLARIU, CORNEL",open,,
GOV  312L ISS & POLICIES IN AMER GOV-HON         ,37240,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('MEZ 2.124',)",Face-to-face,"ROBERTS, BRIAN E",open; reserved,,American and Texas Government
GOV  360R CIVIL WARS/ETHNIC VIOLENCE         ,37500,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('PAR 1',)",Face-to-face,"FINDLEY, MICHAEL G",open,,
HIS  378W CAPSTONE IN HISTORY         ,38280,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('GAR 1.134',)",Face-to-face,"FRAZIER, ALISON K",open; reserved,WritingIndependent Inquiry,
J  330M TRUE CRIME PODCASTS         ,08740,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('FAC 21',)",Face-to-face,"DAWSON, KATHERINE WINKLER",open,,
KIN  310 PHYSIOL BASIS OF CONDITIONING         ,12190,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('BEL 328',)",Face-to-face,"MONACO, JEFF",open,,
KIN  119 8-SWIMMING         ,12250,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('TSC POOL',)",Face-to-face,"CROWLEY, DON S JR",open,,
KIN  219K 3-INTRO TO ATHLETIC TRAINING         ,12305,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('TH', '9:30 a.m.-10:30 a.m.'))","('BEL 404A', 'BEL 404A')",Face-to-face,"PHAN, KELVIN",open; reserved,,
KIN  352K 29-RSRCH METHODS EXERCISE SCI         ,12665,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('BEL 602B',)",Face-to-face,"LALANDE, SOPHIE",open,Independent Inquiry,
LAH  350 24-PAPER CHASE: LW SCH/LIFE LW         ,30080,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('GAR 2.128',)",Face-to-face,"LEVY, MARK A",open; reserved,,
LEB  323 BUSINESS LAW AND ETHICS         ,03065,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('UTC 4.104',)",Face-to-face,"PEDERSEN, FRANCES ANN",open; reserved,,
M  325K DISCRETE MATHEMATICS         ,53510,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('PMA 5.118',)",Face-to-face,,open,,
M  341 LINEAR ALGEBRA AND MATRIX THRY         ,53755,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('PMA 5.114',)",Face-to-face,"MARTINSSON, PER-GUNNAR J",open; reserved,,
M  362K PROBABILITY I         ,53865,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CPE 2.210',)",Face-to-face,"MAXWELL, MARK M",open,,
M E  318M PROGRAM & ENGR COMP METHODS         ,18035,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('M', '2:00 p.m.-3:30 p.m.'))","('ETC 2.108', 'ETC 2.140')",Face-to-face,"RODRIGUEZ, ADRIAN",open; reserved,,
M E  318M PROGRAM & ENGR COMP METHODS         ,18040,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('M', '3:30 p.m.-5:00 p.m.'))","('ETC 2.108', 'ETC 2.140')",Face-to-face,"RODRIGUEZ, ADRIAN",open; reserved,,
M E  318M PROGRAM & ENGR COMP METHODS         ,18045,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('M', '5:00 p.m.-6:30 p.m.'))","('ETC 2.108', 'ETC 2.140')",Face-to-face,"RODRIGUEZ, ADRIAN",open; reserved,,
M E  318M PROGRAM & ENGR COMP METHODS         ,18050,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('M', '6:30 p.m.-8:00 p.m.'))","('ETC 2.108', 'ETC 2.140')",Face-to-face,"RODRIGUEZ, ADRIAN",open; reserved,,
M E  335 ENGINEERING STATISTICS         ,18225,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '12:00 p.m.-1:00 p.m.'))","('ECJ 1.202', 'ETC 2.140')",Face-to-face,"IYOOB, ILYAS M",open; reserved,Quantitative Reasoning,
M E  335 ENGINEERING STATISTICS         ,18230,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '1:00 p.m.-2:00 p.m.'))","('ECJ 1.202', 'ETC 2.140')",Face-to-face,"IYOOB, ILYAS M",open; reserved,Quantitative Reasoning,
M E  335 ENGINEERING STATISTICS         ,18235,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '2:00 p.m.-3:00 p.m.'))","('ECJ 1.202', 'ETC 2.140')",Face-to-face,"IYOOB, ILYAS M",open; reserved,Quantitative Reasoning,
M E  335 ENGINEERING STATISTICS         ,18240,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '3:00 p.m.-4:00 p.m.'))","('ECJ 1.202', 'ETC 2.140')",Face-to-face,"IYOOB, ILYAS M",open; reserved,Quantitative Reasoning,
M E  335 ENGINEERING STATISTICS         ,18245,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '4:00 p.m.-5:00 p.m.'))","('ECJ 1.202', 'ETC 2.140')",Face-to-face,"IYOOB, ILYAS M",open; reserved,Quantitative Reasoning,
M E  335 ENGINEERING STATISTICS         ,18250,"(('TTH', '8:00 a.m.-9:30 a.m.'), ('W', '5:00 p.m.-6:00 p.m.'))","('ECJ 1.202', 'ETC 2.140')",Face-to-face,"IYOOB, ILYAS M",open; reserved,Quantitative Reasoning,
M E  363M ENERGY TECHNOLOGY AND POLICY         ,18570,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CPE 2.204',)",Face-to-face,"WEBBER, MICHAEL",open; reserved,,
M E  382Q 4-ENERGY TECHNOLOGY AND POLICY         ,18770,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CPE 2.204',)",Face-to-face,"WEBBER, MICHAEL",open; reserved,,
M E  386Q 14-ELECTROCHEMCL ENERGY MATLS         ,18830,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('GLT 1.102',)",Face-to-face,"MANTHIRAM, ARUMUGAM",open; reserved,,
M E  388N DESIGN OF NUCLEAR SYSTEMS         ,18850,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('ETC 5.148',)",Web Enhanced,"CLARNO, KEVIN",open,,
MAN  327 INNOVATION/ENTREPRENEURSHIP         ,05380,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('UTC 1.116',)",Face-to-face,"POGUE, GREGORY PAUL",open,,
MAN  374 GENERAL MANAGEMENT & STRATEGY         ,05550,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CBA 4.322',)",Face-to-face,"PANDYA, MAULIK",open; reserved,Independent InquiryWriting,
MAN  374 GENERAL MANAGEMENT & STRATEGY         ,05555,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CBA 5.330',)",Face-to-face,"SAGRILLA, JOE",open; reserved,Independent InquiryWriting,
MAN  385 ENERGY TECHNOLOGY AND POLICY         ,05670,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CPE 2.204',)",Face-to-face,"WEBBER, MICHAEL",open; reserved,,
MIS  325 DATABASE MANAGEMENT         ,04425,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('GSB 5.142A',)",Face-to-face,,open; reserved,,
MIS  373 TECHNCL DIMNSNS OF CYBERSECRTY         ,04480,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('UTC 1.146',)",Face-to-face,"HEFLIN, ERIC JON",open; reserved,,
MIS  373 13-INFO TECH FOR SUPPLY CHAINS         ,04494,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CBA 4.326',)",Face-to-face,"SUNDARAM, KAL",open; reserved,,
MIS  373 17-PRED ANALYTIC/DATA MINING         ,04509,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","(' ',)",Face-to-face,,cancelled,,
MIS  375 STRATEGIC INFO TECHNOLOGY MGMT         ,04575,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CBA 4.348',)",Face-to-face,"FINNEY, WILLIAM RUSSELL",open; reserved,WritingIndependent Inquiry,
MIS  281N AI IN BUSINESS AND SOCIETY         ,04589,"(('TTH', '8:00 a.m.-10:00 a.m.'),)","('RRH 5.408',)",Face-to-face,"SAAR-TSECHANSKY, MAYTAL",open,,
MKT  337 PRINCIPLES OF MARKETING         ,05915,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('UTC 4.110',)",Face-to-face,"MILLER, HERBERT A",open; reserved,,
MKT  370 MARKETING POLICIES         ,05995,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","(' ',)",Face-to-face,,cancelled,Independent InquiryWriting,
MUS  319D FOUNDATIONS DIGITAL SOUND/MUS         ,22295,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('MRH 3.124',)",Face-to-face,"JONES, TANNERTEJERA, JANUIBE",open,,
MUS  255E TECHNIQUES OF BRASS PERF         ,22440,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('MRH 2.114',)",Face-to-face,"SIMMONS, AMY L",open; reserved,,
P A  388K ENERGY TECHNOLOGY AND POLICY         ,59440,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","('CPE 2.204',)",Face-to-face,"WEBBER, MICHAEL",open; reserved,,
P R  378 41-ADVERTISING INTELLIGENCE-WB         ,07910,"(('TTH', '8:00 a.m.-9:30 a.m.'),)","(' ',)",Internet,"SCIARRINO, JOANN M",open,,
