Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
E  316L BRITISH LITERATURE         ,34415,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '12:00 p.m.-1:00 p.m.'))",FAC 21SZB 4.414,Face-to-face,"GARCIA, PATRICIA M",open,Global Cultures,Humanities
E  316L BRITISH LITERATURE         ,34420,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '1:00 p.m.-2:00 p.m.'))",FAC 21JES A209A,Face-to-face,"GARCIA, PATRICIA M",open,Global Cultures,Humanities
E  316L BRITISH LITERATURE         ,34425,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '1:00 p.m.-2:00 p.m.'))",FAC 21SZB 2.814,Face-to-face,"GARCIA, PATRICIA M",open,Global Cultures,Humanities
E  316L BRITISH LITERATURE         ,34430,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '2:00 p.m.-3:00 p.m.'))",FAC 21JES A216A,Face-to-face,"GARCIA, PATRICIA M",open,Global Cultures,Humanities
E  316L BRITISH LITERATURE         ,34435,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '3:00 p.m.-4:00 p.m.'))",FAC 21BEN 1.108,Face-to-face,"GARCIA, PATRICIA M",open,Global Cultures,Humanities
E  316L BRITISH LITERATURE         ,34440,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('T', '3:30 p.m.-4:30 p.m.'))",FAC 21GDC 2.410,Face-to-face,"GARCIA, PATRICIA M",open,Global Cultures,Humanities
E  316L BRITISH LITERATURE         ,34445,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('T', '3:30 p.m.-4:30 p.m.'))",FAC 21PAR 308,Face-to-face,"GARCIA, PATRICIA M",open,Global Cultures,Humanities
E  316L BRITISH LITERATURE         ,34450,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '4:00 p.m.-5:00 p.m.'))",FAC 21PAR 304,Face-to-face,"GARCIA, PATRICIA M",open,Global Cultures,Humanities
E M  319 MECHANICS OF SOLIDS         ,14560,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '4:00 p.m.-6:00 p.m.'))",WEL 3.502CPE 2.212,Face-to-face,,open; reserved,,
E M  319 MECHANICS OF SOLIDS         ,14565,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '4:00 p.m.-6:00 p.m.'))",WEL 3.502PMA 5.122,Face-to-face,,open; reserved,,
C S  312 INTRODUCTION TO PROGRAMMING         ,50720,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '1:00 p.m.-2:00 p.m.'))",GDC 2.216GDC 1.406,Face-to-face,"RAMSEY, CAROL",open,,"Natural Science and Technology, Part II"
C S  312 INTRODUCTION TO PROGRAMMING         ,50725,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '2:00 p.m.-3:00 p.m.'))",GDC 2.216PMA 5.120,Face-to-face,"RAMSEY, CAROL",open,,"Natural Science and Technology, Part II"
C S  312 INTRODUCTION TO PROGRAMMING         ,50730,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '3:00 p.m.-4:00 p.m.'))",GDC 2.216JES A305A,Face-to-face,"RAMSEY, CAROL",open,,"Natural Science and Technology, Part II"
C S  312 INTRODUCTION TO PROGRAMMING         ,50735,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '4:00 p.m.-5:00 p.m.'))",GDC 2.216JES A307A,Face-to-face,"RAMSEY, CAROL",open,,"Natural Science and Technology, Part II"
CHE  360 PROCESS CONTROL         ,15370,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '1:00 p.m.-3:00 p.m.'))",CPE 2.212CPE 2.212,Face-to-face,"BADGWELL, THOMAS",open; reserved,Quantitative Reasoning,
CHE  360 PROCESS CONTROL         ,15375,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '12:00 p.m.-2:00 p.m.'))",GLT 1.106CPE 2.206,Face-to-face,,open,Quantitative Reasoning,
CHI  607 FIRST-YEAR CHINESE II         ,32085,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TTH', '9:30 a.m.-11:00 a.m.'))",MEZ 1.204GAR 3.116,Face-to-face,"YANG, LI",open,,
BME  303L INTRODUCTION TO BME DESIGN         ,14815,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('F', '2:00 p.m.-5:00 p.m.'))",BUR 136EER 1.524,Face-to-face,"PUPERI, DANIEL",open; reserved,,
BME  303L INTRODUCTION TO BME DESIGN         ,14820,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('T', '3:30 p.m.-6:30 p.m.'))",BUR 136EER 1.524,Face-to-face,"PUPERI, DANIEL",open; reserved,,
C E  311S PROBABIL/STATS FOR CIVIL ENGRS         ,15855,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '1:00 p.m.-2:00 p.m.'))",CPE 2.210ECJ 2.218,Face-to-face,,open; reserved,Quantitative Reasoning,
C E  311S PROBABIL/STATS FOR CIVIL ENGRS         ,15860,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '2:00 p.m.-3:00 p.m.'))",CPE 2.210ECJ 2.218,Face-to-face,,open; reserved,Quantitative Reasoning,
C E  311S PROBABIL/STATS FOR CIVIL ENGRS         ,15865,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('F', '2:00 p.m.-3:00 p.m.'))",CPE 2.210ECJ 2.218,Face-to-face,,open; reserved,Quantitative Reasoning,
C E  324P PROPS AND BEHAV OF ENGR MATLS         ,15955,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('T', '2:00 p.m.-5:00 p.m.'))",ECJ 1.204ECJ B.226,Face-to-face,"JUENGER, MARIA",open; reserved,,
C E  324P PROPS AND BEHAV OF ENGR MATLS         ,15960,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TH', '2:00 p.m.-5:00 p.m.'))",ECJ 1.204ECJ B.226,Face-to-face,"JUENGER, MARIA",open; reserved,,
C E  324P PROPS AND BEHAV OF ENGR MATLS         ,15965,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '3:00 p.m.-6:00 p.m.'))",ECJ 1.204ECJ B.226,Face-to-face,"JUENGER, MARIA",open; reserved,,
C E  324P PROPS AND BEHAV OF ENGR MATLS         ,15970,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '3:00 p.m.-6:00 p.m.'))",ECJ 1.204ECJ B.226,Face-to-face,"JUENGER, MARIA",open; reserved,,
BIO  311D INTRODUCTORY BIOLOGY II         ,47485,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '11:00 a.m.-12:00 p.m.'))",WEL 1.316JES A215A,Face-to-face,"BUSKIRK, RUTH E",open,,"Natural Science and Technology, Part I"
BIO  311D INTRODUCTORY BIOLOGY II         ,47490,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TH', '11:00 a.m.-12:00 p.m.'))",WEL 1.316SZB 2.418,Face-to-face,"BUSKIRK, RUTH E",open,,"Natural Science and Technology, Part I"
BIO  311D INTRODUCTORY BIOLOGY II         ,47495,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '12:00 p.m.-1:00 p.m.'))",WEL 1.316JES A209A,Face-to-face,"BUSKIRK, RUTH E",open,,"Natural Science and Technology, Part I"
BIO  311D INTRODUCTORY BIOLOGY II         ,47500,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TH', '12:30 p.m.-1:30 p.m.'))",WEL 1.316SZB 5.624,Face-to-face,"BUSKIRK, RUTH E",open,,"Natural Science and Technology, Part I"
BIO  311D INTRODUCTORY BIOLOGY II         ,47505,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '2:00 p.m.-3:00 p.m.'))",WEL 1.316JES A216A,Face-to-face,"BUSKIRK, RUTH E",open,,"Natural Science and Technology, Part I"
BIO  311D INTRODUCTORY BIOLOGY II         ,47510,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '3:00 p.m.-4:00 p.m.'))",WEL 1.316JES A207A,Face-to-face,"BUSKIRK, RUTH E",open,,"Natural Science and Technology, Part I"
BIO  311D INTRODUCTORY BIOLOGY II         ,47785,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TH', '12:30 p.m.-1:30 p.m.'))",WEL 2.110GDC 2.502,Face-to-face,"THIJS, ANN",open; reserved,,"Natural Science and Technology, Part I"
BIO  311D INTRODUCTORY BIOLOGY II         ,47790,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TH', '2:30 p.m.-3:30 p.m.'))",WEL 2.110JES A215A,Face-to-face,"THIJS, ANN",open; reserved,,"Natural Science and Technology, Part I"
BIO  311D INTRODUCTORY BIOLOGY II         ,47795,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TH', '3:30 p.m.-4:30 p.m.'))",WEL 2.110JES A218A,Face-to-face,"THIJS, ANN",open; reserved,,"Natural Science and Technology, Part I"
BIO  346 HUMAN BIOLOGY         ,48440,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '11:00 a.m.-12:00 p.m.'))",BUR 116WAG 112,Face-to-face,"MCCLELLAND, BLINDA E",open; reserved,,
BIO  346 HUMAN BIOLOGY         ,48445,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '12:00 p.m.-1:00 p.m.'))",BUR 116GDC 5.304,Face-to-face,"MCCLELLAND, BLINDA E",open; reserved,,
BIO  346 HUMAN BIOLOGY         ,48450,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '1:00 p.m.-2:00 p.m.'))",BUR 116GDC 2.410,Face-to-face,"MCCLELLAND, BLINDA E",open; reserved,,
BIO  346 HUMAN BIOLOGY         ,48455,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('M', '2:00 p.m.-3:00 p.m.'))",BUR 116GDC 2.410,Face-to-face,"MCCLELLAND, BLINDA E",open; reserved,,
BME  303L INTRODUCTION TO BME DESIGN         ,14805,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TH', '9:30 a.m.-12:30 p.m.'))",BUR 136EER 1.524,Face-to-face,"PUPERI, DANIEL",open,,
BME  303L INTRODUCTION TO BME DESIGN         ,14810,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('T', '12:30 p.m.-3:30 p.m.'))",BUR 136EER 1.524,Face-to-face,"PUPERI, DANIEL",open; reserved,,
ARA  611C INTENSIVE ARABIC II         ,39650,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TTH', '9:30 a.m.-11:00 a.m.'))",MEZ 1.206MEZ 1.206,Face-to-face,,open,,
ARA  621L INTENSIVE ARABIC IV         ,39670,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TTH', '9:30 a.m.-11:00 a.m.'))",MEZ 1.202MEZ 1.210,Face-to-face,,open,,
ARA  381J INTENSV GRAD LANG INSTRUCTN II         ,39695,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TTH', '9:30 a.m.-11:00 a.m.'))",MEZ 1.206MEZ 1.206,Face-to-face,,open,,
ARA  381L INTENSV GRAD LANG INSTRUCTN IV         ,39705,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TTH', '9:30 a.m.-11:00 a.m.'))",MEZ 1.202MEZ 1.210,Face-to-face,,open,,
BIO  311C INTRODUCTORY BIOLOGY I         ,47310,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '12:00 p.m.-1:00 p.m.'))",PAI 3.02RLP 1.102,Face-to-face,"MEHDY, MONA",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47315,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '1:00 p.m.-2:00 p.m.'))",PAI 3.02PAR 208,Face-to-face,"MEHDY, MONA",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47320,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '2:00 p.m.-3:00 p.m.'))",PAI 3.02GDC 5.304,Face-to-face,"MEHDY, MONA",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47325,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '3:00 p.m.-4:00 p.m.'))",PAI 3.02GDC 5.304,Face-to-face,"MEHDY, MONA",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47330,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '4:00 p.m.-5:00 p.m.'))",PAI 3.02WAG 208,Face-to-face,"MEHDY, MONA",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47335,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('W', '5:00 p.m.-6:00 p.m.'))",PAI 3.02GDC 6.202,Face-to-face,"MEHDY, MONA",open,,"Natural Science and Technology, Part I"
BIO  311D INTRODUCTORY BIOLOGY II         ,47480,"(('MWF', '9:00 a.m.-10:00 a.m.'), ('TH', '1:30 p.m.-2:30 p.m.'))",WEL 2.110ETC 2.114,Face-to-face,"THIJS, ANN",open; reserved,,"Natural Science and Technology, Part I"
RTF  370 6-FILMS OF ALFRED HITCHCOCK         ,09700,"(('MWF', '8:00 a.m.-9:00 a.m.'), ('W', '5:00 p.m.-7:30 p.m.'))",CMA 3.120CMA 3.116,Face-to-face,"FRICK, CAROLINE J",open,,
CHE  317 INTRO TO CHEM ENGR ANALYSIS         ,15250,"(('MWF', '8:00 a.m.-9:00 a.m.'), ('F', '1:00 p.m.-3:00 p.m.'))",CPE 2.216CPE 2.212,Face-to-face,"EDISON, THOMAS A",open; reserved,,
CHE  317 INTRO TO CHEM ENGR ANALYSIS         ,15255,"(('MWF', '8:00 a.m.-9:00 a.m.'), ('F', '1:00 p.m.-3:00 p.m.'))",CPE 2.220CPE 2.218,Face-to-face,"FREEMAN, BENNY D",open; reserved,,
"M  408D SEQ, SERIES, AND MULTIVAR CALC         ",53185,"(('MWF', '8:00 a.m.-9:00 a.m.'), ('TTH', '1:00 p.m.-2:00 p.m.'))",PMA 4.102PMA 6.104,Face-to-face,,open,,
"M  408D SEQ, SERIES, AND MULTIVAR CALC         ",53190,"(('MWF', '8:00 a.m.-9:00 a.m.'), ('TTH', '4:00 p.m.-5:00 p.m.'))",PMA 4.102PMA 5.104,Face-to-face,,open,,
MUS  311J ITALIAN FOR MUSICIANS         ,22185,"(('MWF', '8:00 a.m.-9:00 a.m.'), ('TH', '5:00 p.m.-6:00 p.m.'))",MRH M3.113MRH 4.126,Face-to-face,"CAPRA, CARLOS A",open; reserved,,
