Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
UGS  303 SURVIVE AND THRIVE: LGBTQ UT         ,61615,"(('TTH', '3:30 p.m.-5:00 p.m.'), ('W', '1:00 p.m.-2:00 p.m.'))",PAR 203MAI 220D,Face-to-face,"MOORE, LISA L",open,,First-Year Signature Course
UGS  303 SURVIVE AND THRIVE: LGBTQ UT         ,61620,"(('TTH', '3:30 p.m.-5:00 p.m.'), ('W', '2:00 p.m.-3:00 p.m.'))",PAR 203MAI 220D,Face-to-face,"MOORE, LISA L",open,,First-Year Signature Course
UGS  303 SURVIVE AND THRIVE: LGBTQ UT         ,61625,"(('TTH', '3:30 p.m.-5:00 p.m.'), ('W', '3:00 p.m.-4:00 p.m.'))",PAR 203MAI 220D,Face-to-face,"MOORE, LISA L",open,,First-Year Signature Course
UGS  303 THE POWER OF STORY         ,61650,"(('TTH', '3:30 p.m.-5:00 p.m.'), ('TH', '9:00 a.m.-10:00 a.m.'))",ART 1.110MAI 220F,Face-to-face,"DARLINGTON, MADGE",open,Cultural DiversityWriting,First-Year Signature Course
UGS  303 THE POWER OF STORY         ,61655,"(('TTH', '3:30 p.m.-5:00 p.m.'), ('TH', '10:00 a.m.-11:00 a.m.'))",ART 1.110MAI 220F,Face-to-face,"DARLINGTON, MADGE",open,Cultural DiversityWriting,First-Year Signature Course
UGS  303 THE POWER OF STORY         ,61660,"(('TTH', '3:30 p.m.-5:00 p.m.'), ('F', '3:00 p.m.-4:00 p.m.'))",ART 1.110MAI 220A,Face-to-face,"DARLINGTON, MADGE",open,Cultural DiversityWriting,First-Year Signature Course
UGS  303 THE POWER OF STORY         ,61665,"(('TTH', '3:30 p.m.-5:00 p.m.'), ('F', '4:00 p.m.-5:00 p.m.'))",ART 1.110MAI 220A,Face-to-face,"DARLINGTON, MADGE",open,Cultural DiversityWriting,First-Year Signature Course
ECE  461L SOFTWARE ENGR AND DESIGN LAB         ,17135,"(('TTH', '5:00 p.m.-6:30 p.m.'), ('W', '9:00 a.m.-12:00 p.m.'))",ECJ 1.204EER 0.810,Face-to-face,"SAMANT, ABHAY",open; reserved,,
ECE  461L SOFTWARE ENGR AND DESIGN LAB         ,17140,"(('TTH', '5:00 p.m.-6:30 p.m.'), ('W', '12:00 p.m.-3:00 p.m.'))",ECJ 1.204EER 0.810,Face-to-face,"SAMANT, ABHAY",open; reserved,,
ECE  461L SOFTWARE ENGR AND DESIGN LAB         ,17145,"(('TTH', '5:00 p.m.-6:30 p.m.'), ('F', '12:00 p.m.-3:00 p.m.'))",ECJ 1.204EER 0.810,Face-to-face,"SAMANT, ABHAY",open; reserved,,
M  427J DIFF EQNS WITH LINEAR ALGEBRA         ,53605,"(('TTH', '5:00 p.m.-6:30 p.m.'), ('MW', '5:00 p.m.-6:00 p.m.'))",CPE 2.214ETC 2.108,Face-to-face,,open,Quantitative Reasoning,
ECE  461L SOFTWARE ENGR AND DESIGN LAB         ,17150,"(('TTH', '6:30 p.m.-8:00 p.m.'), ('T', '12:00 p.m.-3:00 p.m.'))",ECJ 1.204EER 0.810,Face-to-face,"SAMANT, ABHAY",open; reserved,,
ECE  461L SOFTWARE ENGR AND DESIGN LAB         ,17155,"(('TTH', '6:30 p.m.-8:00 p.m.'), ('T', '3:30 p.m.-6:30 p.m.'))",ECJ 1.204EER 1.512,Face-to-face,"SAMANT, ABHAY",open; reserved,,
ECE  461L SOFTWARE ENGR AND DESIGN LAB         ,17160,"(('TTH', '6:30 p.m.-8:00 p.m.'), ('TH', '3:30 p.m.-6:30 p.m.'))",ECJ 1.204EER 1.512,Face-to-face,"SAMANT, ABHAY",open; reserved,,
NEU  365N NERVE REGENRTN INVRTBRT/VRTBRT         ,54695,"(('TTH', '6:30 p.m.-8:00 p.m.'), ('T', '5:30 p.m.-6:30 p.m.'))",WEL 2.110WEL 2.110,Face-to-face,"BITTNER, GEORGE D",open,,
NEU  381N BASIC PROCESSES OF NERVE CELLS         ,54750,"(('TTH', '6:30 p.m.-8:00 p.m.'), ('TH', '12:30 p.m.-1:30 p.m.'))",WEL 2.110PAT 617,Face-to-face,"BITTNER, GEORGE D",open; reserved,,
C S  429H COMP ORGANIZATN & ARCH: HONORS         ,50925,"(('TTH', '7:00 p.m.-9:00 p.m.'), ('F', '1:00 p.m.-3:00 p.m.'))",GDC 2.216SZB 2.802,Face-to-face,"GHEITH, AHMED",open; reserved,,
